"ano","mun","idade_grp","sexo","causabas","obitos"
2020,"São Paulo","10-14","Masculino","(G10-G99)",3
2020,"São Paulo","10-14","Masculino","(J09-J11)",1
2020,"São Paulo","10-14","Masculino","(J40-J44)",1
2020,"São Paulo","10-14","Masculino","(Outros)",78
2020,"São Paulo","15-19","Feminino","(B342)",8
2020,"São Paulo","15-19","Feminino","(E10-E14)",3
2020,"São Paulo","15-19","Feminino","(E66)",1
2020,"São Paulo","15-19","Feminino","(G10-G99)",4
2020,"São Paulo","15-19","Feminino","(I20, I23-I25)",1
2020,"São Paulo","15-19","Feminino","(J45-J46)",1
2020,"São Paulo","15-19","Feminino","(Outros)",158
2020,"São Paulo","15-19","Masculino","(B342)",6
2020,"São Paulo","15-19","Masculino","(E10-E14)",1
2020,"São Paulo","15-19","Masculino","(G10-G99)",9
2020,"São Paulo","15-19","Masculino","(I20, I23-I25)",8
2020,"São Paulo","15-19","Masculino","(J40-J44)",1
2020,"São Paulo","15-19","Masculino","(J45-J46)",1
2020,"São Paulo","15-19","Masculino","(Outros)",476
2020,"São Paulo","20-24","Feminino","(B342)",15
2020,"São Paulo","20-24","Feminino","(D65-D77)",1
2020,"São Paulo","20-24","Feminino","(E10-E14)",4
2020,"São Paulo","20-24","Feminino","(G10-G99)",6
2020,"São Paulo","20-24","Feminino","(I20, I23-I25)",1
2020,"São Paulo","20-24","Feminino","(I80-I82)",1
2020,"São Paulo","20-24","Feminino","(J40-J44)",2
2020,"São Paulo","20-24","Feminino","(Outros)",269
2020,"São Paulo","20-24","Masculino","(B342)",17
2020,"São Paulo","20-24","Masculino","(E10-E14)",6
2020,"São Paulo","20-24","Masculino","(E66)",1
2020,"São Paulo","20-24","Masculino","(G10-G99)",11
2020,"São Paulo","20-24","Masculino","(I20, I23-I25)",9
2020,"São Paulo","20-24","Masculino","(J45-J46)",1
2020,"São Paulo","20-24","Masculino","(N17-N19)",1
2020,"São Paulo","20-24","Masculino","(Outros)",860
2020,"São Paulo","25-29","Feminino","(B342)",25
2020,"São Paulo","25-29","Feminino","(D65-D77)",2
2020,"São Paulo","25-29","Feminino","(E10-E14)",10
2020,"São Paulo","25-29","Feminino","(E66)",1
2020,"São Paulo","25-29","Feminino","(G10-G99)",4
2020,"São Paulo","25-29","Feminino","(I20, I23-I25)",2
2020,"São Paulo","25-29","Feminino","(I80-I82)",1
2020,"São Paulo","25-29","Feminino","(J45-J46)",1
2020,"São Paulo","25-29","Feminino","(N17-N19)",2
2020,"São Paulo","25-29","Feminino","(Outros)",303
2020,"São Paulo","25-29","Masculino","(B342)",28
2020,"São Paulo","25-29","Masculino","(D65-D77)",1
2020,"São Paulo","25-29","Masculino","(D80-D89)",1
2020,"São Paulo","25-29","Masculino","(E10-E14)",9
2020,"São Paulo","25-29","Masculino","(E66)",4
2020,"São Paulo","25-29","Masculino","(G10-G99)",7
2020,"São Paulo","25-29","Masculino","(I20, I23-I25)",9
2020,"São Paulo","25-29","Masculino","(J40-J44)",1
2020,"São Paulo","25-29","Masculino","(J45-J46)",1
2020,"São Paulo","25-29","Masculino","(N17-N19)",3
2020,"São Paulo","25-29","Masculino","(Outros)",759
2020,"São Paulo","30-34","Feminino","(B342)",55
2020,"São Paulo","30-34","Feminino","(D65-D77)",2
2020,"São Paulo","30-34","Feminino","(E10-E14)",9
2020,"São Paulo","30-34","Feminino","(E66)",4
2020,"São Paulo","30-34","Feminino","(G10-G99)",4
2020,"São Paulo","30-34","Feminino","(I20, I23-I25)",3
2020,"São Paulo","30-34","Feminino","(I80-I82)",2
2020,"São Paulo","30-34","Feminino","(J40-J44)",1
2020,"São Paulo","30-34","Feminino","(J45-J46)",1
2020,"São Paulo","30-34","Feminino","(N17-N19)",3
2020,"São Paulo","30-34","Feminino","(Outros)",370
2020,"São Paulo","30-34","Masculino","(B342)",84
2020,"São Paulo","30-34","Masculino","(D65-D77)",4
2020,"São Paulo","30-34","Masculino","(E10-E14)",9
2020,"São Paulo","30-34","Masculino","(E66)",8
2020,"São Paulo","30-34","Masculino","(G10-G99)",4
2020,"São Paulo","30-34","Masculino","(I20, I23-I25)",2
2020,"São Paulo","30-34","Masculino","(J40-J44)",1
2020,"São Paulo","30-34","Masculino","(J45-J46)",2
2020,"São Paulo","30-34","Masculino","(N17-N19)",2
2020,"São Paulo","30-34","Masculino","(Outros)",924
2020,"São Paulo","35-39","Feminino","(B342)",80
2020,"São Paulo","35-39","Feminino","(D65-D77)",2
2020,"São Paulo","35-39","Feminino","(E10-E14)",13
2020,"São Paulo","35-39","Feminino","(E66)",10
2020,"São Paulo","35-39","Feminino","(G10-G99)",8
2020,"São Paulo","35-39","Feminino","(I20, I23-I25)",4
2020,"São Paulo","35-39","Feminino","(I80-I82)",1
2020,"São Paulo","35-39","Feminino","(J09-J11)",1
2020,"São Paulo","35-39","Feminino","(J40-J44)",4
2020,"São Paulo","35-39","Feminino","(J45-J46)",3
2020,"São Paulo","35-39","Feminino","(N17-N19)",1
2020,"São Paulo","35-39","Feminino","(Outros)",481
2020,"São Paulo","35-39","Masculino","(B342)",140
2020,"São Paulo","35-39","Masculino","(E10-E14)",20
2020,"São Paulo","35-39","Masculino","(E66)",10
2020,"São Paulo","35-39","Masculino","(G10-G99)",7
2020,"São Paulo","35-39","Masculino","(I20, I23-I25)",11
2020,"São Paulo","35-39","Masculino","(I80-I82)",2
2020,"São Paulo","35-39","Masculino","(J09-J11)",1
2020,"São Paulo","35-39","Masculino","(J40-J44)",5
2020,"São Paulo","35-39","Masculino","(J45-J46)",5
2020,"São Paulo","35-39","Masculino","(N17-N19)",2
2020,"São Paulo","35-39","Masculino","(Outros)",1087
2020,"São Paulo","40-44","Feminino","(B342)",135
2020,"São Paulo","40-44","Feminino","(D65-D77)",3
2020,"São Paulo","40-44","Feminino","(E10-E14)",17
2020,"São Paulo","40-44","Feminino","(E66)",7
2020,"São Paulo","40-44","Feminino","(G10-G99)",11
2020,"São Paulo","40-44","Feminino","(I20, I23-I25)",9
2020,"São Paulo","40-44","Feminino","(I80-I82)",3
2020,"São Paulo","40-44","Feminino","(J09-J11)",1
2020,"São Paulo","40-44","Feminino","(J40-J44)",5
2020,"São Paulo","40-44","Feminino","(J45-J46)",2
2020,"São Paulo","40-44","Feminino","(N17-N19)",4
2020,"São Paulo","40-44","Feminino","(Outros)",729
2020,"São Paulo","40-44","Masculino","(B342)",230
2020,"São Paulo","40-44","Masculino","(D65-D77)",2
2020,"São Paulo","40-44","Masculino","(E10-E14)",22
2020,"São Paulo","40-44","Masculino","(E66)",15
2020,"São Paulo","40-44","Masculino","(G10-G99)",19
2020,"São Paulo","40-44","Masculino","(I20, I23-I25)",23
2020,"São Paulo","40-44","Masculino","(I80-I82)",4
2020,"São Paulo","40-44","Masculino","(J40-J44)",8
2020,"São Paulo","40-44","Masculino","(J45-J46)",3
2020,"São Paulo","40-44","Masculino","(N17-N19)",13
2020,"São Paulo","40-44","Masculino","(Outros)",1296
2020,"São Paulo","45-49","Feminino","(B342)",154
2020,"São Paulo","45-49","Feminino","(D65-D77)",3
2020,"São Paulo","45-49","Feminino","(E10-E14)",24
2020,"São Paulo","45-49","Feminino","(E66)",12
2020,"São Paulo","45-49","Feminino","(G10-G99)",11
2020,"São Paulo","45-49","Feminino","(I20, I23-I25)",15
2020,"São Paulo","45-49","Feminino","(I80-I82)",5
2020,"São Paulo","45-49","Feminino","(J40-J44)",4
2020,"São Paulo","45-49","Feminino","(J45-J46)",5
2020,"São Paulo","45-49","Feminino","(N17-N19)",4
2020,"São Paulo","45-49","Feminino","(Outros)",896
2020,"São Paulo","45-49","Masculino","(B342)",293
2020,"São Paulo","45-49","Masculino","(D65-D77)",1
2020,"São Paulo","45-49","Masculino","(E10-E14)",53
2020,"São Paulo","45-49","Masculino","(E66)",8
2020,"São Paulo","45-49","Masculino","(G10-G99)",12
2020,"São Paulo","45-49","Masculino","(I20, I23-I25)",36
2020,"São Paulo","45-49","Masculino","(I80-I82)",2
2020,"São Paulo","45-49","Masculino","(J09-J11)",2
2020,"São Paulo","45-49","Masculino","(J40-J44)",4
2020,"São Paulo","45-49","Masculino","(J45-J46)",4
2020,"São Paulo","45-49","Masculino","(N17-N19)",9
2020,"São Paulo","45-49","Masculino","(Outros)",1638
2020,"São Paulo","5-9","Feminino","(B342)",1
2020,"São Paulo","5-9","Feminino","(D65-D77)",2
2020,"São Paulo","5-9","Feminino","(Outros)",36
2020,"São Paulo","5-9","Masculino","(B342)",5
2020,"São Paulo","5-9","Masculino","(G10-G99)",1
2020,"São Paulo","5-9","Masculino","(Outros)",45
2020,"São Paulo","50-54","Feminino","(B342)",244
2020,"São Paulo","50-54","Feminino","(D65-D77)",1
2020,"São Paulo","50-54","Feminino","(E10-E14)",48
2020,"São Paulo","50-54","Feminino","(E66)",7
2020,"São Paulo","50-54","Feminino","(G10-G99)",13
2020,"São Paulo","50-54","Feminino","(I20, I23-I25)",29
2020,"São Paulo","50-54","Feminino","(I80-I82)",8
2020,"São Paulo","50-54","Feminino","(J09-J11)",1
2020,"São Paulo","50-54","Feminino","(J40-J44)",10
2020,"São Paulo","50-54","Feminino","(J45-J46)",3
2020,"São Paulo","50-54","Feminino","(N17-N19)",5
2020,"São Paulo","50-54","Feminino","(Outros)",1193
2020,"São Paulo","50-54","Masculino","(B342)",464
2020,"São Paulo","50-54","Masculino","(D65-D77)",2
2020,"São Paulo","50-54","Masculino","(E10-E14)",77
2020,"São Paulo","50-54","Masculino","(E66)",12
2020,"São Paulo","50-54","Masculino","(G10-G99)",22
2020,"São Paulo","50-54","Masculino","(I20, I23-I25)",56
2020,"São Paulo","50-54","Masculino","(I80-I82)",6
2020,"São Paulo","50-54","Masculino","(J09-J11)",3
2020,"São Paulo","50-54","Masculino","(J40-J44)",25
2020,"São Paulo","50-54","Masculino","(J45-J46)",2
2020,"São Paulo","50-54","Masculino","(N17-N19)",18
2020,"São Paulo","50-54","Masculino","(Outros)",2239
2020,"São Paulo","55-59","Feminino","(B342)",359
2020,"São Paulo","55-59","Feminino","(D65-D77)",5
2020,"São Paulo","55-59","Feminino","(E10-E14)",71
2020,"São Paulo","55-59","Feminino","(E66)",17
2020,"São Paulo","55-59","Feminino","(G10-G99)",14
2020,"São Paulo","55-59","Feminino","(I20, I23-I25)",35
2020,"São Paulo","55-59","Feminino","(I80-I82)",8
2020,"São Paulo","55-59","Feminino","(J09-J11)",3
2020,"São Paulo","55-59","Feminino","(J40-J44)",27
2020,"São Paulo","55-59","Feminino","(J45-J46)",7
2020,"São Paulo","55-59","Feminino","(N17-N19)",18
2020,"São Paulo","55-59","Feminino","(Outros)",1765
2020,"São Paulo","55-59","Masculino","(B342)",626
2020,"São Paulo","55-59","Masculino","(D65-D77)",5
2020,"São Paulo","55-59","Masculino","(E10-E14)",136
2020,"São Paulo","55-59","Masculino","(E66)",6
2020,"São Paulo","55-59","Masculino","(G10-G99)",24
2020,"São Paulo","55-59","Masculino","(I20, I23-I25)",83
2020,"São Paulo","55-59","Masculino","(I80-I82)",6
2020,"São Paulo","55-59","Masculino","(J09-J11)",1
2020,"São Paulo","55-59","Masculino","(J40-J44)",39
2020,"São Paulo","55-59","Masculino","(J45-J46)",2
2020,"São Paulo","55-59","Masculino","(N17-N19)",24
2020,"São Paulo","55-59","Masculino","(Outros)",2840
2020,"São Paulo","60-64","Feminino","(B342)",518
2020,"São Paulo","60-64","Feminino","(D65-D77)",4
2020,"São Paulo","60-64","Feminino","(E10-E14)",116
2020,"São Paulo","60-64","Feminino","(E66)",14
2020,"São Paulo","60-64","Feminino","(G10-G99)",15
2020,"São Paulo","60-64","Feminino","(I20, I23-I25)",55
2020,"São Paulo","60-64","Feminino","(I80-I82)",9
2020,"São Paulo","60-64","Feminino","(J40-J44)",67
2020,"São Paulo","60-64","Feminino","(J45-J46)",8
2020,"São Paulo","60-64","Feminino","(N17-N19)",12
2020,"São Paulo","60-64","Feminino","(Outros)",2385
2020,"São Paulo","60-64","Masculino","(B342)",901
2020,"São Paulo","60-64","Masculino","(D65-D77)",3
2020,"São Paulo","60-64","Masculino","(E10-E14)",172
2020,"São Paulo","60-64","Masculino","(E66)",9
2020,"São Paulo","60-64","Masculino","(G10-G99)",27
2020,"São Paulo","60-64","Masculino","(I20, I23-I25)",110
2020,"São Paulo","60-64","Masculino","(I80-I82)",12
2020,"São Paulo","60-64","Masculino","(J09-J11)",2
2020,"São Paulo","60-64","Masculino","(J40-J44)",72
2020,"São Paulo","60-64","Masculino","(J45-J46)",5
2020,"São Paulo","60-64","Masculino","(N17-N19)",31
2020,"São Paulo","60-64","Masculino","(Outros)",3511
2020,"São Paulo","60-64",NA,"(Outros)",1
2020,"São Paulo","65-69","Feminino","(B342)",676
2020,"São Paulo","65-69","Feminino","(D65-D77)",7
2020,"São Paulo","65-69","Feminino","(D80-D89)",1
2020,"São Paulo","65-69","Feminino","(E10-E14)",138
2020,"São Paulo","65-69","Feminino","(E66)",8
2020,"São Paulo","65-69","Feminino","(G10-G99)",26
2020,"São Paulo","65-69","Feminino","(I20, I23-I25)",63
2020,"São Paulo","65-69","Feminino","(I80-I82)",8
2020,"São Paulo","65-69","Feminino","(J09-J11)",4
2020,"São Paulo","65-69","Feminino","(J40-J44)",105
2020,"São Paulo","65-69","Feminino","(J45-J46)",6
2020,"São Paulo","65-69","Feminino","(N17-N19)",19
2020,"São Paulo","65-69","Feminino","(Outros)",2819
2020,"São Paulo","65-69","Masculino","(B342)",1042
2020,"São Paulo","65-69","Masculino","(D65-D77)",5
2020,"São Paulo","65-69","Masculino","(E10-E14)",202
2020,"São Paulo","65-69","Masculino","(E66)",8
2020,"São Paulo","65-69","Masculino","(G10-G99)",33
2020,"São Paulo","65-69","Masculino","(I20, I23-I25)",140
2020,"São Paulo","65-69","Masculino","(I80-I82)",7
2020,"São Paulo","65-69","Masculino","(J09-J11)",2
2020,"São Paulo","65-69","Masculino","(J40-J44)",96
2020,"São Paulo","65-69","Masculino","(J45-J46)",4
2020,"São Paulo","65-69","Masculino","(N17-N19)",31
2020,"São Paulo","65-69","Masculino","(Outros)",3863
2020,"São Paulo","65-69",NA,"(Outros)",1
2020,"São Paulo","70-74","Feminino","(B342)",768
2020,"São Paulo","70-74","Feminino","(D65-D77)",5
2020,"São Paulo","70-74","Feminino","(D80-D89)",1
2020,"São Paulo","70-74","Feminino","(E10-E14)",172
2020,"São Paulo","70-74","Feminino","(E66)",6
2020,"São Paulo","70-74","Feminino","(G10-G99)",30
2020,"São Paulo","70-74","Feminino","(I20, I23-I25)",66
2020,"São Paulo","70-74","Feminino","(I80-I82)",9
2020,"São Paulo","70-74","Feminino","(J09-J11)",2
2020,"São Paulo","70-74","Feminino","(J40-J44)",96
2020,"São Paulo","70-74","Feminino","(J45-J46)",5
2020,"São Paulo","70-74","Feminino","(N17-N19)",29
2020,"São Paulo","70-74","Feminino","(Outros)",3224
2020,"São Paulo","70-74","Masculino","(B342)",1125
2020,"São Paulo","70-74","Masculino","(D65-D77)",4
2020,"São Paulo","70-74","Masculino","(D80-D89)",1
2020,"São Paulo","70-74","Masculino","(E10-E14)",179
2020,"São Paulo","70-74","Masculino","(E66)",5
2020,"São Paulo","70-74","Masculino","(G10-G99)",21
2020,"São Paulo","70-74","Masculino","(I20, I23-I25)",125
2020,"São Paulo","70-74","Masculino","(I80-I82)",6
2020,"São Paulo","70-74","Masculino","(J40-J44)",123
2020,"São Paulo","70-74","Masculino","(J45-J46)",5
2020,"São Paulo","70-74","Masculino","(N17-N19)",35
2020,"São Paulo","70-74","Masculino","(Outros)",3712
2020,"São Paulo","70-74",NA,"(B342)",1
2020,"São Paulo","70-74",NA,"(J40-J44)",1
2020,"São Paulo","70-74",NA,"(Outros)",1
2020,"São Paulo","75-79","Feminino","(B342)",812
2020,"São Paulo","75-79","Feminino","(D65-D77)",5
2020,"São Paulo","75-79","Feminino","(E10-E14)",209
2020,"São Paulo","75-79","Feminino","(E66)",14
2020,"São Paulo","75-79","Feminino","(G10-G99)",23
2020,"São Paulo","75-79","Feminino","(I20, I23-I25)",92
2020,"São Paulo","75-79","Feminino","(I80-I82)",11
2020,"São Paulo","75-79","Feminino","(J09-J11)",4
2020,"São Paulo","75-79","Feminino","(J40-J44)",126
2020,"São Paulo","75-79","Feminino","(J45-J46)",4
2020,"São Paulo","75-79","Feminino","(N17-N19)",25
2020,"São Paulo","75-79","Feminino","(Outros)",3496
2020,"São Paulo","75-79","Masculino","(B342)",986
2020,"São Paulo","75-79","Masculino","(D65-D77)",3
2020,"São Paulo","75-79","Masculino","(E10-E14)",171
2020,"São Paulo","75-79","Masculino","(E66)",1
2020,"São Paulo","75-79","Masculino","(G10-G99)",21
2020,"São Paulo","75-79","Masculino","(I20, I23-I25)",124
2020,"São Paulo","75-79","Masculino","(I80-I82)",6
2020,"São Paulo","75-79","Masculino","(J09-J11)",1
2020,"São Paulo","75-79","Masculino","(J40-J44)",118
2020,"São Paulo","75-79","Masculino","(J45-J46)",2
2020,"São Paulo","75-79","Masculino","(N17-N19)",40
2020,"São Paulo","75-79","Masculino","(Outros)",3554
2020,"São Paulo","75-79",NA,"(B342)",1
2020,"São Paulo","75-79",NA,"(Outros)",1
2020,"São Paulo","80+","Feminino","(B342)",2398
2020,"São Paulo","80+","Feminino","(D65-D77)",15
2020,"São Paulo","80+","Feminino","(D80-D89)",1
2020,"São Paulo","80+","Feminino","(E10-E14)",636
2020,"São Paulo","80+","Feminino","(E66)",21
2020,"São Paulo","80+","Feminino","(G10-G99)",34
2020,"São Paulo","80+","Feminino","(I20, I23-I25)",365
2020,"São Paulo","80+","Feminino","(I80-I82)",38
2020,"São Paulo","80+","Feminino","(J09-J11)",14
2020,"São Paulo","80+","Feminino","(J40-J44)",296
2020,"São Paulo","80+","Feminino","(J45-J46)",29
2020,"São Paulo","80+","Feminino","(N17-N19)",147
2020,"São Paulo","80+","Feminino","(Outros)",14826
2020,"São Paulo","80+","Masculino","(B342)",2078
2020,"São Paulo","80+","Masculino","(D65-D77)",12
2020,"São Paulo","80+","Masculino","(D80-D89)",1
2020,"São Paulo","80+","Masculino","(E10-E14)",333
2020,"São Paulo","80+","Masculino","(E66)",1
2020,"São Paulo","80+","Masculino","(G10-G99)",36
2020,"São Paulo","80+","Masculino","(I20, I23-I25)",261
2020,"São Paulo","80+","Masculino","(I80-I82)",16
2020,"São Paulo","80+","Masculino","(J09-J11)",8
2020,"São Paulo","80+","Masculino","(J40-J44)",327
2020,"São Paulo","80+","Masculino","(J45-J46)",7
2020,"São Paulo","80+","Masculino","(N17-N19)",109
2020,"São Paulo","80+","Masculino","(Outros)",8820
2020,"São Paulo","80+",NA,"(B342)",1
2020,"São Paulo","80+",NA,"(Outros)",3
2020,"São Paulo",NA,"Feminino","(Outros)",21
2020,"São Paulo",NA,"Masculino","(E10-E14)",1
2020,"São Paulo",NA,"Masculino","(I20, I23-I25)",5
2020,"São Paulo",NA,"Masculino","(Outros)",142
2020,"São Paulo",NA,NA,"(Outros)",3
2021,"Campinas","0-4","Feminino","(G10-G99)",1
2021,"Campinas","0-4","Feminino","(Outros)",68
2021,"Campinas","0-4","Masculino","(B342)",1
2021,"Campinas","0-4","Masculino","(Outros)",68
2021,"Campinas","10-14","Feminino","(B342)",1
2021,"Campinas","10-14","Feminino","(J09-J11)",1
2021,"Campinas","10-14","Feminino","(Outros)",3
2021,"Campinas","10-14","Masculino","(E66)",1
2021,"Campinas","10-14","Masculino","(J45-J46)",1
2021,"Campinas","10-14","Masculino","(Outros)",5
2021,"Campinas","15-19","Feminino","(B342)",3
2021,"Campinas","15-19","Feminino","(Outros)",15
2021,"Campinas","15-19","Masculino","(B342)",2
2021,"Campinas","15-19","Masculino","(Outros)",33
2021,"Campinas","20-24","Feminino","(B342)",6
2021,"Campinas","20-24","Feminino","(J40-J44)",1
2021,"Campinas","20-24","Feminino","(J45-J46)",1
2021,"Campinas","20-24","Feminino","(Outros)",17
2021,"Campinas","20-24","Masculino","(B342)",2
2021,"Campinas","20-24","Masculino","(E10-E14)",1
2021,"Campinas","20-24","Masculino","(E66)",1
2021,"Campinas","20-24","Masculino","(Outros)",51
2021,"Campinas","25-29","Feminino","(B342)",14
2021,"Campinas","25-29","Feminino","(E10-E14)",2
2021,"Campinas","25-29","Feminino","(Outros)",23
2021,"Campinas","25-29","Masculino","(B342)",19
2021,"Campinas","25-29","Masculino","(Outros)",65
2021,"Campinas","30-34","Feminino","(B342)",15
2021,"Campinas","30-34","Feminino","(E10-E14)",1
2021,"Campinas","30-34","Feminino","(Outros)",31
2021,"Campinas","30-34","Masculino","(B342)",30
2021,"Campinas","30-34","Masculino","(E10-E14)",1
2021,"Campinas","30-34","Masculino","(G10-G99)",1
2021,"Campinas","30-34","Masculino","(I20, I23-I25)",1
2021,"Campinas","30-34","Masculino","(J40-J44)",1
2021,"Campinas","30-34","Masculino","(Outros)",74
2021,"Campinas","35-39","Feminino","(B342)",34
2021,"Campinas","35-39","Feminino","(D65-D77)",2
2021,"Campinas","35-39","Feminino","(E10-E14)",1
2021,"Campinas","35-39","Feminino","(G10-G99)",1
2021,"Campinas","35-39","Feminino","(I20, I23-I25)",1
2021,"Campinas","35-39","Feminino","(I80-I82)",1
2021,"Campinas","35-39","Feminino","(J45-J46)",1
2021,"Campinas","35-39","Feminino","(N17-N19)",1
2021,"Campinas","35-39","Feminino","(Outros)",50
2021,"Campinas","35-39","Masculino","(B342)",64
2021,"Campinas","35-39","Masculino","(E10-E14)",1
2021,"Campinas","35-39","Masculino","(G10-G99)",2
2021,"Campinas","35-39","Masculino","(I20, I23-I25)",2
2021,"Campinas","35-39","Masculino","(I80-I82)",1
2021,"Campinas","35-39","Masculino","(J40-J44)",1
2021,"Campinas","35-39","Masculino","(Outros)",92
2021,"Campinas","40-44","Feminino","(B342)",46
2021,"Campinas","40-44","Feminino","(E10-E14)",2
2021,"Campinas","40-44","Feminino","(E66)",3
2021,"Campinas","40-44","Feminino","(I20, I23-I25)",1
2021,"Campinas","40-44","Feminino","(J40-J44)",1
2021,"Campinas","40-44","Feminino","(Outros)",66
2021,"Campinas","40-44","Masculino","(B342)",77
2021,"Campinas","40-44","Masculino","(D65-D77)",1
2021,"Campinas","40-44","Masculino","(E10-E14)",3
2021,"Campinas","40-44","Masculino","(E66)",2
2021,"Campinas","40-44","Masculino","(G10-G99)",1
2021,"Campinas","40-44","Masculino","(I20, I23-I25)",2
