"ano","mun","idade","sexo","causabas","obitos"
2010,351880,15,"Feminino","(Outros)",1
2010,351880,15,"Masculino","(G10-G99)",1
2010,351880,15,"Masculino","(Outros)",7
2010,351880,16,"Feminino","(J45-J46)",1
2010,351880,16,"Feminino","(Outros)",1
2010,351880,16,"Masculino","(Outros)",12
2010,351880,17,"Feminino","(Outros)",3
2010,351880,17,"Masculino","(Outros)",11
2010,351880,18,"Feminino","(E10-E14)",1
2010,351880,18,"Feminino","(Outros)",4
2010,351880,18,"Masculino","(Outros)",23
2010,351880,19,"Feminino","(Outros)",4
2010,351880,19,"Masculino","(D65-D77)",1
2010,351880,19,"Masculino","(D80-D89)",1
2010,351880,19,"Masculino","(Outros)",21
2010,351880,20,"Feminino","(E10-E14)",1
2010,351880,20,"Feminino","(Outros)",5
2010,351880,20,"Masculino","(Outros)",19
2010,351880,21,"Feminino","(Outros)",6
2010,351880,21,"Masculino","(Outros)",19
2010,351880,22,"Feminino","(Outros)",4
2010,351880,22,"Masculino","(G10-G99)",1
2010,351880,22,"Masculino","(Outros)",26
2010,351880,23,"Feminino","(Outros)",7
2010,351880,23,"Masculino","(D65-D77)",1
2010,351880,23,"Masculino","(Outros)",17
2010,351880,24,"Feminino","(Outros)",2
2010,351880,24,"Masculino","(Outros)",25
2010,351880,25,"Feminino","(Outros)",4
2010,351880,25,"Masculino","(Outros)",34
2010,351880,26,"Feminino","(Outros)",7
2010,351880,26,"Masculino","(Outros)",22
2010,351880,27,"Feminino","(Outros)",8
2010,351880,27,"Masculino","(Outros)",29
2010,351880,28,"Feminino","(D65-D77)",1
2010,351880,28,"Feminino","(E10-E14)",1
2010,351880,28,"Feminino","(Outros)",6
2010,351880,28,"Masculino","(G10-G99)",1
2010,351880,28,"Masculino","(Outros)",31
2010,351880,29,"Feminino","(D65-D77)",1
2010,351880,29,"Feminino","(Outros)",5
2010,351880,29,"Masculino","(Outros)",24
2010,351880,30,"Feminino","(E10-E14)",1
2010,351880,30,"Feminino","(Outros)",13
2010,351880,30,"Masculino","(G10-G99)",1
2010,351880,30,"Masculino","(Outros)",27
2010,351880,31,"Feminino","(Outros)",10
2010,351880,31,"Masculino","(Outros)",26
2010,351880,32,"Feminino","(Outros)",7
2010,351880,32,"Masculino","(Outros)",18
2010,351880,33,"Feminino","(Outros)",7
2010,351880,33,"Masculino","(Outros)",27
2010,351880,34,"Feminino","(D80-D89)",1
2010,351880,34,"Feminino","(E10-E14)",1
2010,351880,34,"Feminino","(Outros)",13
2010,351880,34,"Masculino","(G10-G99)",1
2010,351880,34,"Masculino","(Outros)",20
2010,351880,35,"Feminino","(Outros)",10
2010,351880,35,"Masculino","(D65-D77)",1
2010,351880,35,"Masculino","(I20, I23-I25)",2
2010,351880,35,"Masculino","(Outros)",41
2010,351880,36,"Feminino","(G10-G99)",1
2010,351880,36,"Feminino","(Outros)",12
2010,351880,36,"Masculino","(Outros)",25
2010,351880,37,"Feminino","(Outros)",18
2010,351880,37,"Masculino","(Outros)",26
2010,351880,38,"Feminino","(G10-G99)",1
2010,351880,38,"Feminino","(Outros)",15
2010,351880,38,"Masculino","(E10-E14)",1
2010,351880,38,"Masculino","(Outros)",32
2010,351880,39,"Feminino","(D65-D77)",1
2010,351880,39,"Feminino","(I80-I82)",1
2010,351880,39,"Feminino","(N17-N19)",1
2010,351880,39,"Feminino","(Outros)",6
2010,351880,39,"Masculino","(E10-E14)",1
2010,351880,39,"Masculino","(E66)",1
2010,351880,39,"Masculino","(Outros)",26
2010,351880,40,"Feminino","(E66)",1
2010,351880,40,"Feminino","(Outros)",17
2010,351880,40,"Masculino","(I20, I23-I25)",1
2010,351880,40,"Masculino","(J40-J44)",1
2010,351880,40,"Masculino","(Outros)",37
2010,351880,41,"Feminino","(Outros)",16
2010,351880,41,"Masculino","(Outros)",23
2010,351880,42,"Feminino","(Outros)",14
2010,351880,42,"Masculino","(I20, I23-I25)",1
2010,351880,42,"Masculino","(Outros)",46
2010,351880,43,"Feminino","(Outros)",25
2010,351880,43,"Masculino","(E10-E14)",1
2010,351880,43,"Masculino","(I20, I23-I25)",1
2010,351880,43,"Masculino","(J40-J44)",2
2010,351880,43,"Masculino","(Outros)",38
2010,351880,44,"Feminino","(I20, I23-I25)",2
2010,351880,44,"Feminino","(J40-J44)",1
2010,351880,44,"Feminino","(Outros)",26
2010,351880,44,"Masculino","(Outros)",38
2010,351880,45,"Feminino","(Outros)",20
2010,351880,45,"Masculino","(G10-G99)",2
2010,351880,45,"Masculino","(J40-J44)",1
2010,351880,45,"Masculino","(J45-J46)",1
2010,351880,45,"Masculino","(Outros)",41
2010,351880,46,"Feminino","(Outros)",23
2010,351880,46,"Masculino","(E66)",1
2010,351880,46,"Masculino","(I20, I23-I25)",1
2010,351880,46,"Masculino","(J40-J44)",1
2010,351880,46,"Masculino","(Outros)",41
2010,351880,47,"Feminino","(Outros)",23
2010,351880,47,"Masculino","(E10-E14)",1
2010,351880,47,"Masculino","(I20, I23-I25)",2
2010,351880,47,"Masculino","(Outros)",46
2010,351880,48,"Feminino","(J40-J44)",2
2010,351880,48,"Feminino","(J45-J46)",1
2010,351880,48,"Feminino","(N17-N19)",1
2010,351880,48,"Feminino","(Outros)",35
2010,351880,48,"Masculino","(E10-E14)",1
2010,351880,48,"Masculino","(I20, I23-I25)",1
2010,351880,48,"Masculino","(Outros)",44
2010,351880,49,"Feminino","(E10-E14)",1
2010,351880,49,"Feminino","(E66)",2
2010,351880,49,"Feminino","(Outros)",36
2010,351880,49,"Masculino","(J40-J44)",1
2010,351880,49,"Masculino","(Outros)",44
2010,351880,50,"Feminino","(E66)",1
2010,351880,50,"Feminino","(N17-N19)",1
2010,351880,50,"Feminino","(Outros)",29
2010,351880,50,"Masculino","(G10-G99)",1
2010,351880,50,"Masculino","(I20, I23-I25)",4
2010,351880,50,"Masculino","(J40-J44)",1
2010,351880,50,"Masculino","(Outros)",54
2010,351880,51,"Feminino","(E66)",2
2010,351880,51,"Feminino","(I20, I23-I25)",3
2010,351880,51,"Feminino","(J40-J44)",1
2010,351880,51,"Feminino","(N17-N19)",1
2010,351880,51,"Feminino","(Outros)",31
2010,351880,51,"Masculino","(E10-E14)",4
2010,351880,51,"Masculino","(E66)",1
2010,351880,51,"Masculino","(I20, I23-I25)",4
2010,351880,51,"Masculino","(N17-N19)",2
2010,351880,51,"Masculino","(Outros)",61
2010,351880,52,"Feminino","(E10-E14)",3
2010,351880,52,"Feminino","(N17-N19)",1
2010,351880,52,"Feminino","(Outros)",39
2010,351880,52,"Masculino","(E10-E14)",2
2010,351880,52,"Masculino","(I20, I23-I25)",2
2010,351880,52,"Masculino","(J40-J44)",2
2010,351880,52,"Masculino","(N17-N19)",1
2010,351880,52,"Masculino","(Outros)",48
2010,351880,53,"Feminino","(I20, I23-I25)",1
2010,351880,53,"Feminino","(J45-J46)",1
2010,351880,53,"Feminino","(N17-N19)",1
2010,351880,53,"Feminino","(Outros)",18
2010,351880,53,"Masculino","(J40-J44)",1
2010,351880,53,"Masculino","(Outros)",54
2010,351880,54,"Feminino","(E10-E14)",1
2010,351880,54,"Feminino","(J40-J44)",2
2010,351880,54,"Feminino","(Outros)",28
2010,351880,54,"Masculino","(E10-E14)",1
2010,351880,54,"Masculino","(G10-G99)",1
2010,351880,54,"Masculino","(I20, I23-I25)",2
2010,351880,54,"Masculino","(J40-J44)",1
2010,351880,54,"Masculino","(Outros)",57
2010,351880,55,"Feminino","(J40-J44)",3
2010,351880,55,"Feminino","(Outros)",33
2010,351880,55,"Masculino","(D65-D77)",1
2010,351880,55,"Masculino","(E10-E14)",2
2010,351880,55,"Masculino","(I20, I23-I25)",5
2010,351880,55,"Masculino","(J40-J44)",1
2010,351880,55,"Masculino","(N17-N19)",2
2010,351880,55,"Masculino","(Outros)",65
2010,351880,56,"Feminino","(E10-E14)",1
2010,351880,56,"Feminino","(J40-J44)",1
2010,351880,56,"Feminino","(J45-J46)",1
2010,351880,56,"Feminino","(N17-N19)",1
2010,351880,56,"Feminino","(Outros)",34
2010,351880,56,"Masculino","(Outros)",69
2010,351880,57,"Feminino","(E10-E14)",1
2010,351880,57,"Feminino","(G10-G99)",1
2010,351880,57,"Feminino","(I20, I23-I25)",1
2010,351880,57,"Feminino","(J40-J44)",2
2010,351880,57,"Feminino","(Outros)",46
2010,351880,57,"Masculino","(E10-E14)",3
2010,351880,57,"Masculino","(I20, I23-I25)",3
2010,351880,57,"Masculino","(N17-N19)",2
2010,351880,57,"Masculino","(Outros)",65
2010,351880,58,"Feminino","(E10-E14)",3
2010,351880,58,"Feminino","(I20, I23-I25)",3
2010,351880,58,"Feminino","(J40-J44)",2
2010,351880,58,"Feminino","(Outros)",36
2010,351880,58,"Masculino","(E10-E14)",1
2010,351880,58,"Masculino","(I20, I23-I25)",4
2010,351880,58,"Masculino","(J40-J44)",1
2010,351880,58,"Masculino","(Outros)",61
2010,351880,59,"Feminino","(E10-E14)",1
2010,351880,59,"Feminino","(G10-G99)",1
2010,351880,59,"Feminino","(I20, I23-I25)",2
2010,351880,59,"Feminino","(N17-N19)",1
2010,351880,59,"Feminino","(Outros)",33
2010,351880,59,"Masculino","(E10-E14)",3
2010,351880,59,"Masculino","(G10-G99)",1
2010,351880,59,"Masculino","(I20, I23-I25)",1
2010,351880,59,"Masculino","(I80-I82)",1
2010,351880,59,"Masculino","(J40-J44)",2
2010,351880,59,"Masculino","(N17-N19)",1
2010,351880,59,"Masculino","(Outros)",66
2010,351880,60,"Feminino","(E10-E14)",3
2010,351880,60,"Feminino","(E66)",1
2010,351880,60,"Feminino","(I20, I23-I25)",2
2010,351880,60,"Feminino","(I80-I82)",1
2010,351880,60,"Feminino","(Outros)",48
2010,351880,60,"Masculino","(E10-E14)",3
2010,351880,60,"Masculino","(I20, I23-I25)",3
2010,351880,60,"Masculino","(J40-J44)",3
2010,351880,60,"Masculino","(Outros)",55
2010,351880,61,"Feminino","(I20, I23-I25)",2
2010,351880,61,"Feminino","(J40-J44)",1
2010,351880,61,"Feminino","(Outros)",52
2010,351880,61,"Masculino","(E10-E14)",5
2010,351880,61,"Masculino","(I20, I23-I25)",1
2010,351880,61,"Masculino","(J40-J44)",1
2010,351880,61,"Masculino","(Outros)",76
2010,351880,62,"Feminino","(E10-E14)",2
2010,351880,62,"Feminino","(E66)",1
2010,351880,62,"Feminino","(J40-J44)",3
2010,351880,62,"Feminino","(Outros)",53
2010,351880,62,"Masculino","(E10-E14)",5
2010,351880,62,"Masculino","(E66)",1
2010,351880,62,"Masculino","(I20, I23-I25)",3
2010,351880,62,"Masculino","(J40-J44)",1
2010,351880,62,"Masculino","(N17-N19)",1
2010,351880,62,"Masculino","(Outros)",62
2010,351880,63,"Feminino","(I20, I23-I25)",2
2010,351880,63,"Feminino","(I80-I82)",1
2010,351880,63,"Feminino","(J45-J46)",1
2010,351880,63,"Feminino","(Outros)",51
2010,351880,63,"Masculino","(D65-D77)",1
2010,351880,63,"Masculino","(E10-E14)",3
2010,351880,63,"Masculino","(I20, I23-I25)",1
2010,351880,63,"Masculino","(J40-J44)",3
2010,351880,63,"Masculino","(Outros)",71
2010,351880,64,"Feminino","(E10-E14)",4
2010,351880,64,"Feminino","(G10-G99)",1
2010,351880,64,"Feminino","(J40-J44)",1
2010,351880,64,"Feminino","(Outros)",34
2010,351880,64,"Masculino","(E10-E14)",3
2010,351880,64,"Masculino","(I20, I23-I25)",2
2010,351880,64,"Masculino","(J40-J44)",1
2010,351880,64,"Masculino","(N17-N19)",2
2010,351880,64,"Masculino","(Outros)",67
2010,351880,65,"Feminino","(E10-E14)",3
2010,351880,65,"Feminino","(E66)",1
2010,351880,65,"Feminino","(I20, I23-I25)",3
2010,351880,65,"Feminino","(J40-J44)",2
2010,351880,65,"Feminino","(Outros)",50
2010,351880,65,"Masculino","(E10-E14)",5
2010,351880,65,"Masculino","(G10-G99)",2
2010,351880,65,"Masculino","(I20, I23-I25)",1
2010,351880,65,"Masculino","(J40-J44)",1
2010,351880,65,"Masculino","(Outros)",54
2010,351880,66,"Feminino","(E10-E14)",5
2010,351880,66,"Feminino","(I20, I23-I25)",1
2010,351880,66,"Feminino","(J40-J44)",2
2010,351880,66,"Feminino","(Outros)",42
2010,351880,66,"Masculino","(I20, I23-I25)",4
2010,351880,66,"Masculino","(I80-I82)",1
2010,351880,66,"Masculino","(J40-J44)",5
2010,351880,66,"Masculino","(N17-N19)",1
2010,351880,66,"Masculino","(Outros)",60
2010,351880,67,"Feminino","(E10-E14)",1
2010,351880,67,"Feminino","(I20, I23-I25)",2
2010,351880,67,"Feminino","(Outros)",52
2010,351880,67,"Masculino","(E10-E14)",1
2010,351880,67,"Masculino","(I20, I23-I25)",1
2010,351880,67,"Masculino","(N17-N19)",1
2010,351880,67,"Masculino","(Outros)",74
2010,351880,68,"Feminino","(E10-E14)",5
2010,351880,68,"Feminino","(I20, I23-I25)",1
2010,351880,68,"Feminino","(J40-J44)",3
2010,351880,68,"Feminino","(Outros)",41
2010,351880,68,"Masculino","(E10-E14)",6
2010,351880,68,"Masculino","(I20, I23-I25)",3
2010,351880,68,"Masculino","(J09-J11)",1
2010,351880,68,"Masculino","(J40-J44)",3
2010,351880,68,"Masculino","(Outros)",58
2010,351880,69,"Feminino","(E10-E14)",2
2010,351880,69,"Feminino","(I20, I23-I25)",3
2010,351880,69,"Feminino","(J40-J44)",3
2010,351880,69,"Feminino","(Outros)",46
2010,351880,69,"Masculino","(E10-E14)",3
2010,351880,69,"Masculino","(I20, I23-I25)",2
2010,351880,69,"Masculino","(J40-J44)",4
2010,351880,69,"Masculino","(Outros)",70
2010,351880,70,"Feminino","(E10-E14)",1
2010,351880,70,"Feminino","(I20, I23-I25)",3
2010,351880,70,"Feminino","(J45-J46)",1
2010,351880,70,"Feminino","(N17-N19)",1
2010,351880,70,"Feminino","(Outros)",49
2010,351880,70,"Masculino","(E10-E14)",3
2010,351880,70,"Masculino","(J40-J44)",3
2010,351880,70,"Masculino","(N17-N19)",1
2010,351880,70,"Masculino","(Outros)",68
2010,351880,71,"Feminino","(E10-E14)",2
2010,351880,71,"Feminino","(I20, I23-I25)",2
2010,351880,71,"Feminino","(J40-J44)",2
2010,351880,71,"Feminino","(N17-N19)",1
2010,351880,71,"Feminino","(Outros)",46
2010,351880,71,"Masculino","(E10-E14)",5
2010,351880,71,"Masculino","(I20, I23-I25)",3
2010,351880,71,"Masculino","(J40-J44)",5
2010,351880,71,"Masculino","(N17-N19)",1
2010,351880,71,"Masculino","(Outros)",48
2010,351880,72,"Feminino","(E10-E14)",3
2010,351880,72,"Feminino","(G10-G99)",1
2010,351880,72,"Feminino","(I20, I23-I25)",4
2010,351880,72,"Feminino","(J40-J44)",1
2010,351880,72,"Feminino","(N17-N19)",1
2010,351880,72,"Feminino","(Outros)",58
2010,351880,72,"Masculino","(E10-E14)",5
2010,351880,72,"Masculino","(I20, I23-I25)",5
2010,351880,72,"Masculino","(J40-J44)",6
2010,351880,72,"Masculino","(Outros)",74
2010,351880,73,"Feminino","(I20, I23-I25)",2
2010,351880,73,"Feminino","(I80-I82)",1
2010,351880,73,"Feminino","(J40-J44)",1
2010,351880,73,"Feminino","(Outros)",51
2010,351880,73,"Masculino","(D65-D77)",1
2010,351880,73,"Masculino","(E10-E14)",1
2010,351880,73,"Masculino","(I20, I23-I25)",2
2010,351880,73,"Masculino","(J40-J44)",3
2010,351880,73,"Masculino","(Outros)",47
2010,351880,74,"Feminino","(E10-E14)",3
2010,351880,74,"Feminino","(I20, I23-I25)",9
2010,351880,74,"Feminino","(J40-J44)",3
2010,351880,74,"Feminino","(Outros)",63
2010,351880,74,"Masculino","(E10-E14)",2
2010,351880,74,"Masculino","(I20, I23-I25)",4
2010,351880,74,"Masculino","(J40-J44)",3
2010,351880,74,"Masculino","(J45-J46)",1
2010,351880,74,"Masculino","(Outros)",58
2010,351880,75,"Feminino","(E10-E14)",5
2010,351880,75,"Feminino","(G10-G99)",2
2010,351880,75,"Feminino","(I20, I23-I25)",3
2010,351880,75,"Feminino","(I80-I82)",1
2010,351880,75,"Feminino","(J40-J44)",6
2010,351880,75,"Feminino","(Outros)",55
2010,351880,75,"Masculino","(E10-E14)",3
2010,351880,75,"Masculino","(I20, I23-I25)",3
2010,351880,75,"Masculino","(J40-J44)",4
2010,351880,75,"Masculino","(Outros)",59
2010,351880,76,"Feminino","(E10-E14)",2
2010,351880,76,"Feminino","(I20, I23-I25)",2
2010,351880,76,"Feminino","(Outros)",53
2010,351880,76,"Masculino","(E10-E14)",3
2010,351880,76,"Masculino","(I20, I23-I25)",3
2010,351880,76,"Masculino","(J40-J44)",6
2010,351880,76,"Masculino","(Outros)",57
2010,351880,77,"Feminino","(E10-E14)",1
2010,351880,77,"Feminino","(E66)",1
2010,351880,77,"Feminino","(I80-I82)",1
2010,351880,77,"Feminino","(J40-J44)",1
2010,351880,77,"Feminino","(Outros)",53
2010,351880,77,"Masculino","(E10-E14)",1
2010,351880,77,"Masculino","(I20, I23-I25)",5
2010,351880,77,"Masculino","(I80-I82)",1
2010,351880,77,"Masculino","(J40-J44)",5
2010,351880,77,"Masculino","(N17-N19)",1
2010,351880,77,"Masculino","(Outros)",42
2010,351880,78,"Feminino","(E10-E14)",2
2010,351880,78,"Feminino","(J40-J44)",4
2010,351880,78,"Feminino","(N17-N19)",1
2010,351880,78,"Feminino","(Outros)",60
2010,351880,78,"Masculino","(E10-E14)",3
2010,351880,78,"Masculino","(G10-G99)",2
2010,351880,78,"Masculino","(I20, I23-I25)",1
2010,351880,78,"Masculino","(J40-J44)",7
2010,351880,78,"Masculino","(N17-N19)",3
2010,351880,78,"Masculino","(Outros)",60
2010,351880,79,"Feminino","(I20, I23-I25)",1
2010,351880,79,"Feminino","(J40-J44)",4
2010,351880,79,"Feminino","(N17-N19)",1
2010,351880,79,"Feminino","(Outros)",59
2010,351880,79,"Masculino","(I80-I82)",1
2010,351880,79,"Masculino","(J40-J44)",5
2010,351880,79,"Masculino","(Outros)",49
2010,351880,80,"Feminino","(E10-E14)",3
2010,351880,80,"Feminino","(I20, I23-I25)",1
2010,351880,80,"Feminino","(J40-J44)",3
2010,351880,80,"Feminino","(J45-J46)",1
2010,351880,80,"Feminino","(N17-N19)",1
2010,351880,80,"Feminino","(Outros)",46
2010,351880,80,"Masculino","(E10-E14)",1
2010,351880,80,"Masculino","(G10-G99)",1
2010,351880,80,"Masculino","(J40-J44)",5
2010,351880,80,"Masculino","(N17-N19)",1
2010,351880,80,"Masculino","(Outros)",49
2010,351880,81,"Feminino","(E10-E14)",4
2010,351880,81,"Feminino","(I20, I23-I25)",2
2010,351880,81,"Feminino","(I80-I82)",2
2010,351880,81,"Feminino","(Outros)",52
2010,351880,81,"Masculino","(E10-E14)",5
2010,351880,81,"Masculino","(I20, I23-I25)",3
2010,351880,81,"Masculino","(J40-J44)",4
2010,351880,81,"Masculino","(J45-J46)",1
2010,351880,81,"Masculino","(N17-N19)",1
2010,351880,81,"Masculino","(Outros)",41
2010,351880,82,"Feminino","(E10-E14)",5
2010,351880,82,"Feminino","(I20, I23-I25)",5
2010,351880,82,"Feminino","(I80-I82)",1
2010,351880,82,"Feminino","(J40-J44)",2
2010,351880,82,"Feminino","(N17-N19)",1
2010,351880,82,"Feminino","(Outros)",66
2010,351880,82,"Masculino","(E10-E14)",1
2010,351880,82,"Masculino","(I20, I23-I25)",2
2010,351880,82,"Masculino","(J40-J44)",6
2010,351880,82,"Masculino","(N17-N19)",3
2010,351880,82,"Masculino","(Outros)",43
2010,351880,83,"Feminino","(E10-E14)",5
2010,351880,83,"Feminino","(J40-J44)",2
2010,351880,83,"Feminino","(J45-J46)",1
2010,351880,83,"Feminino","(Outros)",57
2010,351880,83,"Masculino","(D65-D77)",1
2010,351880,83,"Masculino","(E10-E14)",2
2010,351880,83,"Masculino","(I20, I23-I25)",2
2010,351880,83,"Masculino","(J40-J44)",1
2010,351880,83,"Masculino","(Outros)",43
2010,351880,84,"Feminino","(E10-E14)",1
2010,351880,84,"Feminino","(I20, I23-I25)",2
2010,351880,84,"Feminino","(J40-J44)",5
2010,351880,84,"Feminino","(N17-N19)",1
2010,351880,84,"Feminino","(Outros)",53
2010,351880,84,"Masculino","(E10-E14)",3
2010,351880,84,"Masculino","(I20, I23-I25)",1
2010,351880,84,"Masculino","(J40-J44)",3
2010,351880,84,"Masculino","(Outros)",36
2010,351880,85,"Feminino","(E10-E14)",1
2010,351880,85,"Feminino","(I20, I23-I25)",2
2010,351880,85,"Feminino","(J40-J44)",4
2010,351880,85,"Feminino","(Outros)",49
2010,351880,85,"Masculino","(E10-E14)",2
2010,351880,85,"Masculino","(I20, I23-I25)",2
2010,351880,85,"Masculino","(J40-J44)",3
2010,351880,85,"Masculino","(Outros)",30
2010,351880,86,"Feminino","(E10-E14)",2
2010,351880,86,"Feminino","(J40-J44)",3
2010,351880,86,"Feminino","(Outros)",54
2010,351880,86,"Masculino","(E10-E14)",2
2010,351880,86,"Masculino","(J40-J44)",3
2010,351880,86,"Masculino","(Outros)",32
2010,351880,87,"Feminino","(E10-E14)",1
2010,351880,87,"Feminino","(J40-J44)",1
2010,351880,87,"Feminino","(N17-N19)",1
2010,351880,87,"Feminino","(Outros)",38
2010,351880,87,"Masculino","(E10-E14)",2
2010,351880,87,"Masculino","(I20, I23-I25)",1
2010,351880,87,"Masculino","(J40-J44)",4
2010,351880,87,"Masculino","(N17-N19)",1
2010,351880,87,"Masculino","(Outros)",35
2010,351880,88,"Feminino","(E10-E14)",3
2010,351880,88,"Feminino","(I20, I23-I25)",2
2010,351880,88,"Feminino","(J40-J44)",3
2010,351880,88,"Feminino","(Outros)",39
2010,351880,88,"Masculino","(E10-E14)",2
2010,351880,88,"Masculino","(I20, I23-I25)",1
2010,351880,88,"Masculino","(J40-J44)",2
2010,351880,88,"Masculino","(N17-N19)",1
2010,351880,88,"Masculino","(Outros)",25
2010,351880,89,"Feminino","(E10-E14)",1
2010,351880,89,"Feminino","(I20, I23-I25)",1
2010,351880,89,"Feminino","(I80-I82)",1
2010,351880,89,"Feminino","(J40-J44)",2
2010,351880,89,"Feminino","(Outros)",35
2010,351880,89,"Masculino","(E10-E14)",1
2010,351880,89,"Masculino","(I20, I23-I25)",2
2010,351880,89,"Masculino","(N17-N19)",1
2010,351880,89,"Masculino","(Outros)",24
2010,351880,90,"Feminino","(J40-J44)",1
2010,351880,90,"Feminino","(Outros)",35
2010,351880,90,"Masculino","(E10-E14)",2
2010,351880,90,"Masculino","(J40-J44)",1
2010,351880,90,"Masculino","(Outros)",16
2010,351880,91,"Feminino","(J40-J44)",1
2010,351880,91,"Feminino","(Outros)",26
2010,351880,91,"Masculino","(I20, I23-I25)",1
2010,351880,91,"Masculino","(Outros)",6
2010,351880,92,"Feminino","(E10-E14)",3
2010,351880,92,"Feminino","(I20, I23-I25)",1
2010,351880,92,"Feminino","(J40-J44)",3
2010,351880,92,"Feminino","(Outros)",25
2010,351880,92,"Masculino","(E10-E14)",1
2010,351880,92,"Masculino","(Outros)",18
2010,351880,93,"Feminino","(E10-E14)",1
2010,351880,93,"Feminino","(J40-J44)",2
2010,351880,93,"Feminino","(J45-J46)",1
2010,351880,93,"Feminino","(N17-N19)",1
2010,351880,93,"Feminino","(Outros)",21
2010,351880,93,"Masculino","(I20, I23-I25)",1
2010,351880,93,"Masculino","(J40-J44)",1
2010,351880,93,"Masculino","(Outros)",14
2010,351880,94,"Feminino","(I20, I23-I25)",3
2010,351880,94,"Feminino","(J40-J44)",2
2010,351880,94,"Feminino","(Outros)",17
2010,351880,94,"Masculino","(I20, I23-I25)",1
2010,351880,94,"Masculino","(J40-J44)",2
2010,351880,94,"Masculino","(Outros)",10
2010,351880,95,"Feminino","(E10-E14)",1
